ID,title,location,price,details,specifications
4U8S8WL,SE VENDE CASA EN RESIDENCIAL LAS UVAS, Tegucigalpa,"
                                       $ 267,865                                                                              ","['   Habitaciones5  ', '   Baños4  ', '  Área220 m2 ']","['  Amueblado No  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Suelo 1  ', '  Estacionamiento 3  ']"
6IGV36Q,SE VENDE CASA PARA NEGOCIO EN COLONIA PALMIRA, Colonia Palmira,"
                                       $ 206,050                                                                              ","['   Habitaciones4  ', '  Área524 m2 ']",[]
6SJPQVF,VENTA DE CASA EN TEGUCIGALPA, Tegucigalpa,"
                                       $ 285,000                                                                              ","['   Habitaciones2  ', '   Baños1  ']","['  Amueblado No  ', '  Cocina 1  ']"
BETLMZ9,AMPLIA CASA EN PROCERES Y ALREDEDORES, Tegucigalpa,"
                                       $ 256,281                                                                              ","['   Habitaciones3  ', '   Baños4  ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Orientación Puesta de Sol  ', '  Suelo 1  ', '  Estacionamiento 4  ']"
I6ABI6D,PROPIEDAD COMPLETAMENTE NUEVA EN BOULEVARD MORAZAN, Boulevard Morazán,"
                                       $ 239,018                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área670 m2 ']","['  Amueblado Si  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 2  ', '  Tipo de calle Calle  ', '  Orientación Nor-Oeste  ', '  Suelo 3  ', '  Estacionamiento 3  ', '  Año de construcción 2020  ']"
NGFA6GD,Casa en Venta Circuito Cerrado Residencial San Ignacio Tegucigalpa, Residencial San Ignacio,"
                                       $ 257,563                                                                              ","['   Habitaciones3  ', '   Baños3  ']",[]
DYZGE2B,VENTA DE CASA CHALET EN LAS LOMAS, Boulevard Morazán,"
                                       $ 360,588                                                                              ","['   Habitaciones5  ', '  Área230 m2 ']",[]
9PXNROX,CASA EN VENTA EN ALTOS DEL TRAPICHE, Colonia Residencial Altos del Trapiche,"
                                       $ 144,235                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área190 m2 ']",[]
WJ86IIQ,Venta de casa en Altos de Miraflores, Colonia Villas Coloniales Altos de Miraflores,"
                                       $ 181,324                                                                              ",['   Habitaciones4  '],[]
7G3NPJ8,VENTA DE CASA EN COLONIA 15 DE SEPTIEMBRE, Colonia 15 de Septiembre,"
                                       $ 329,680                                                                              ",['   Habitaciones6  '],[]
BT6HKRM,VENTA DE CASA EN EL ZAMORANO, Carretera a Danlí,"
                                       $ 535,730                                                                              ","['   Habitaciones5  ', '   Baños4  ', '  Área55904 m2 ']",[]
BE6E55M,SE VENDE CASA EN COLONIA AEROPUERTO, Colonia Aeropuerto,"
                                       $ 99,889                                                                              ","['   Habitaciones2  ', '   Baños2  ', '  Área109 m2 ']",[]
9LMROKJ,SE VENDE CASA EN COLONIA HUMUYA, Colonia Humuya,"
                                       $ 215,276                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área517 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Orientación Puesta de Sol  ', '  Suelo 1  ', '  Estacionamiento 3  ']"
LUGXYXW,EXCELENTE PRECIO CONOCE Y COMPRA CASA EN LAS MINITAS, Colonia Las Minitas,"
                                       $ 255,502                                                                              ","['   Habitaciones4  ', '  Área282 m2 ']",[]
63JE9B2,SE VENDE LINDA CASA COLONIA EL TRAPICHE TEGUCIGALPA, Colonia Residencial Altos del Trapiche,"
                                       $ 381,193                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área333 m2 ']",[]
SSHRZR3,LINDA CASA EN COLONIA LARA NORTE, Colonia Lara,"
                                       $ 230,000                                                                              ","['   Habitaciones4  ', '   Baños5.5  ', '  Área350 m2 ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Estacionamiento 2  ']"
EYFRLLR,SE VENDE CASA EN COLONIA LOMA VERDE, Colonia Loma Verde,"
                                       $ 190,596                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área220 m2 ']",[]
NX4FHZC,OPORTUNIDAD DE INVERSION EN RESIDENCIAL EL TRAPICHE 2DA ETAPA, Tegucigalpa,"
                                       $ 200,000                                                                              ",['  Área450 m2 '],[]
VN4VIH4,VENTA DE CONDOMINIOS EN FIROSTEFANI, Residencial San Ignacio,"
                                       $ 205,535                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área170 m2 ']",[]
3J5A8JP,VENTA DE CONDOMINIOS EN FIROSTEFANI, Residencial San Ignacio,"
                                       $ 154,538                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área145 m2 ']",[]
HNB79L4,CASA EN VENTA EN COLONIA LOMAS DEL GUIJARRO SUR, Tegucigalpa,"
                                       $ 360,588                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área400 M2 m2 ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Suelo 2  ', '  Estacionamiento 4  ']"
3AOYCTO,SE VENDE CASA EN COLONIA LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 386,344                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área440 m2 ']",[]
7UVH8VV,VENTA DE CASA EN RESIDENCIAL TRES CAMINOS, Colonia Tres Caminos,"
                                       $ 153,507                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área110 m2 ']",[]
QJZNVKX,VENTA DE CASA EN COLONIA LARA, Colonia Lara,"
                                       $ 329,680                                                                              ","['   Habitaciones3  ', '   Baños4  ']","['  Amueblado Si  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Avenida  ', '  Suelo 1  ', '  Estacionamiento 1  ']"
IOCY3QD,VENTA DE CASA EN PLANOS MIRAFLORES SUR, Colonia Miraflores Sur,"
                                       $ 152,219                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área160 m2 ']",[]
WOKO4GG,SE VENDE CASA EN COLONIA MIRAFLORES SUR, Colonia Miraflores Sur,"
                                       $ 177,203                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área400 m2 ']",[]
GA5U2PX,VENDO CASA EN RESIDENCIAL CENTROAMERICA 4TA ETAPA, Tegucigalpa,"
                                       $ 144,235                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área582 m2 ']",['  Cocina 1  ']
R5BB69P,CASA EN VENTA EN RESIDENCIAL EL TRAPICHE, Tegucigalpa,"
                                       $ 151,718                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área152 m2 ']",['  Cocina 1  ']
XPHW25L,VENTA DE CASA EN TEGUCIGALPA, Tegucigalpa,"
                                       $ 161,512                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área288 m2 ']",[]
ZX29SNF,SE VENDE CASA DE DOS PLANTAS EN CIRCUITO CERRADO A 3 MINUTOS DEL AEROPUERTO, Villas Corinto,"
                                       $ 113,328                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área200 m2 ']",['  Estacionamiento 2  ']
JY5KL65,"Venta casa Residencial Venecia, Tegucigalpa", Colonia Venecia,"
                                       $ 169,991                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área280 m2 ']",[]
TRUORC2,SE VENDE CASA EN COLONIA ROBLE OESTE, Distrito Central,"
                                       $ 164,840                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área180 m2 ']",[]
IHMK3NG,Se Vende Hermosa Casa en Condominios Viera, Residencial Viera,"
                                       $ 144,235                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área120 m2 ']",[]
